copa,R1_filename,R2_filename,Expt
CoPA_20346_L3,mint/CoPA_20346_L3_R1.fastq.gz,mint/CoPA_20346_L3_R2.fastq.gz,Mint
CoPA_20347_L3,mint/CoPA_20347_L3_R1.fastq.gz,mint/CoPA_20347_L3_R2.fastq.gz,Mint
CoPA_20348_L3,mint/CoPA_20348_L3_R1.fastq.gz,mint/CoPA_20348_L3_R2.fastq.gz,Mint
CoPA_20349_L3,mint/CoPA_20349_L3_R1.fastq.gz,mint/CoPA_20349_L3_R2.fastq.gz,Mint
CoPA_20350_L3,mint/CoPA_20350_L3_R1.fastq.gz,mint/CoPA_20350_L3_R2.fastq.gz,Mint
CoPA_20351_L3,mint/CoPA_20351_L3_R1.fastq.gz,mint/CoPA_20351_L3_R2.fastq.gz,Mint
CoPA_20352_L3,mint/CoPA_20352_L3_R1.fastq.gz,mint/CoPA_20352_L3_R2.fastq.gz,Mint
CoPA_20353_L3,mint/CoPA_20353_L3_R1.fastq.gz,mint/CoPA_20353_L3_R2.fastq.gz,Mint
CoPA_20354_L3,mint/CoPA_20354_L3_R1.fastq.gz,mint/CoPA_20354_L3_R2.fastq.gz,Mint
CoPA_20355_L3,mint/CoPA_20355_L3_R1.fastq.gz,mint/CoPA_20355_L3_R2.fastq.gz,Mint
CoPA_20356_L3,mint/CoPA_20356_L3_R1.fastq.gz,mint/CoPA_20356_L3_R2.fastq.gz,Mint
CoPA_20357_L3,mint/CoPA_20357_L3_R1.fastq.gz,mint/CoPA_20357_L3_R2.fastq.gz,Mint
CoPA_20358_L3,mint/CoPA_20358_L3_R1.fastq.gz,mint/CoPA_20358_L3_R2.fastq.gz,Mint
CoPA_20359_L3,mint/CoPA_20359_L3_R1.fastq.gz,mint/CoPA_20359_L3_R2.fastq.gz,Mint
CoPA_20360_L3,mint/CoPA_20360_L3_R1.fastq.gz,mint/CoPA_20360_L3_R2.fastq.gz,Mint
CoPA_20361_L3,mint/CoPA_20361_L3_R1.fastq.gz,mint/CoPA_20361_L3_R2.fastq.gz,Mint
CoPA_20362_L3,mint/CoPA_20362_L3_R1.fastq.gz,mint/CoPA_20362_L3_R2.fastq.gz,Mint
CoPA_20363_L3,mint/CoPA_20363_L3_R1.fastq.gz,mint/CoPA_20363_L3_R2.fastq.gz,Mint
CoPA_20364_L3,mint/CoPA_20364_L3_R1.fastq.gz,mint/CoPA_20364_L3_R2.fastq.gz,Mint
CoPA_20365_L3,mint/CoPA_20365_L3_R1.fastq.gz,mint/CoPA_20365_L3_R2.fastq.gz,Mint
CoPA_20366_L3,mint/CoPA_20366_L3_R1.fastq.gz,mint/CoPA_20366_L3_R2.fastq.gz,Mint
CoPA_20367_L3,mint/CoPA_20367_L3_R1.fastq.gz,mint/CoPA_20367_L3_R2.fastq.gz,Mint
CoPA_20368_L3,mint/CoPA_20368_L3_R1.fastq.gz,mint/CoPA_20368_L3_R2.fastq.gz,Mint
CoPA_20327_L4,mint/CoPA_20327_L4_R1.fastq.gz,mint/CoPA_20327_L4_R2.fastq.gz,Mint
CoPA_20328_L4,mint/CoPA_20328_L4_R1.fastq.gz,mint/CoPA_20328_L4_R2.fastq.gz,Mint
CoPA_20329_L4,mint/CoPA_20329_L4_R1.fastq.gz,mint/CoPA_20329_L4_R2.fastq.gz,Mint
CoPA_20330_L4,mint/CoPA_20330_L4_R1.fastq.gz,mint/CoPA_20330_L4_R2.fastq.gz,Mint
CoPA_20331_L4,mint/CoPA_20331_L4_R1.fastq.gz,mint/CoPA_20331_L4_R2.fastq.gz,Mint
CoPA_20332_L4,mint/CoPA_20332_L4_R1.fastq.gz,mint/CoPA_20332_L4_R2.fastq.gz,Mint
CoPA_20333_L4,mint/CoPA_20333_L4_R1.fastq.gz,mint/CoPA_20333_L4_R2.fastq.gz,Mint
CoPA_20334_L4,mint/CoPA_20334_L4_R1.fastq.gz,mint/CoPA_20334_L4_R2.fastq.gz,Mint
CoPA_20335_L4,mint/CoPA_20335_L4_R1.fastq.gz,mint/CoPA_20335_L4_R2.fastq.gz,Mint
CoPA_20336_L4,mint/CoPA_20336_L4_R1.fastq.gz,mint/CoPA_20336_L4_R2.fastq.gz,Mint
CoPA_20337_L4,mint/CoPA_20337_L4_R1.fastq.gz,mint/CoPA_20337_L4_R2.fastq.gz,Mint
CoPA_20338_L4,mint/CoPA_20338_L4_R1.fastq.gz,mint/CoPA_20338_L4_R2.fastq.gz,Mint
CoPA_20339_L4,mint/CoPA_20339_L4_R1.fastq.gz,mint/CoPA_20339_L4_R2.fastq.gz,Mint
CoPA_20340_L4,mint/CoPA_20340_L4_R1.fastq.gz,mint/CoPA_20340_L4_R2.fastq.gz,Mint
CoPA_20341_L4,mint/CoPA_20341_L4_R1.fastq.gz,mint/CoPA_20341_L4_R2.fastq.gz,Mint
CoPA_20342_L4,mint/CoPA_20342_L4_R1.fastq.gz,mint/CoPA_20342_L4_R2.fastq.gz,Mint
CoPA_20343_L4,mint/CoPA_20343_L4_R1.fastq.gz,mint/CoPA_20343_L4_R2.fastq.gz,Mint
CoPA_20344_L4,mint/CoPA_20344_L4_R1.fastq.gz,mint/CoPA_20344_L4_R2.fastq.gz,Mint
CoPA_20345_L4,mint/CoPA_20345_L4_R1.fastq.gz,mint/CoPA_20345_L4_R2.fastq.gz,Mint
CoPA_20346_L4,mint/CoPA_20346_L4_R1.fastq.gz,mint/CoPA_20346_L4_R2.fastq.gz,Mint
CoPA_20347_L4,mint/CoPA_20347_L4_R1.fastq.gz,mint/CoPA_20347_L4_R2.fastq.gz,Mint
CoPA_20348_L4,mint/CoPA_20348_L4_R1.fastq.gz,mint/CoPA_20348_L4_R2.fastq.gz,Mint
CoPA_20349_L4,mint/CoPA_20349_L4_R1.fastq.gz,mint/CoPA_20349_L4_R2.fastq.gz,Mint
CoPA_20350_L4,mint/CoPA_20350_L4_R1.fastq.gz,mint/CoPA_20350_L4_R2.fastq.gz,Mint
CoPA_20351_L4,mint/CoPA_20351_L4_R1.fastq.gz,mint/CoPA_20351_L4_R2.fastq.gz,Mint
CoPA_20352_L4,mint/CoPA_20352_L4_R1.fastq.gz,mint/CoPA_20352_L4_R2.fastq.gz,Mint
CoPA_20353_L4,mint/CoPA_20353_L4_R1.fastq.gz,mint/CoPA_20353_L4_R2.fastq.gz,Mint
CoPA_20354_L4,mint/CoPA_20354_L4_R1.fastq.gz,mint/CoPA_20354_L4_R2.fastq.gz,Mint
CoPA_20355_L4,mint/CoPA_20355_L4_R1.fastq.gz,mint/CoPA_20355_L4_R2.fastq.gz,Mint
CoPA_20356_L4,mint/CoPA_20356_L4_R1.fastq.gz,mint/CoPA_20356_L4_R2.fastq.gz,Mint
CoPA_20357_L4,mint/CoPA_20357_L4_R1.fastq.gz,mint/CoPA_20357_L4_R2.fastq.gz,Mint
CoPA_20358_L4,mint/CoPA_20358_L4_R1.fastq.gz,mint/CoPA_20358_L4_R2.fastq.gz,Mint
CoPA_20359_L4,mint/CoPA_20359_L4_R1.fastq.gz,mint/CoPA_20359_L4_R2.fastq.gz,Mint
CoPA_20360_L4,mint/CoPA_20360_L4_R1.fastq.gz,mint/CoPA_20360_L4_R2.fastq.gz,Mint
CoPA_20361_L4,mint/CoPA_20361_L4_R1.fastq.gz,mint/CoPA_20361_L4_R2.fastq.gz,Mint
CoPA_20362_L4,mint/CoPA_20362_L4_R1.fastq.gz,mint/CoPA_20362_L4_R2.fastq.gz,Mint
CoPA_20363_L4,mint/CoPA_20363_L4_R1.fastq.gz,mint/CoPA_20363_L4_R2.fastq.gz,Mint
CoPA_20364_L4,mint/CoPA_20364_L4_R1.fastq.gz,mint/CoPA_20364_L4_R2.fastq.gz,Mint
CoPA_20365_L4,mint/CoPA_20365_L4_R1.fastq.gz,mint/CoPA_20365_L4_R2.fastq.gz,Mint
CoPA_20366_L4,mint/CoPA_20366_L4_R1.fastq.gz,mint/CoPA_20366_L4_R2.fastq.gz,Mint
CoPA_20367_L4,mint/CoPA_20367_L4_R1.fastq.gz,mint/CoPA_20367_L4_R2.fastq.gz,Mint
CoPA_20368_L4,mint/CoPA_20368_L4_R1.fastq.gz,mint/CoPA_20368_L4_R2.fastq.gz,Mint
CoPA_20233_L1,mint/CoPA_20233_L1_R1.fastq.gz,mint/CoPA_20233_L1_R2.fastq.gz,Mint
CoPA_20234_L1,mint/CoPA_20234_L1_R1.fastq.gz,mint/CoPA_20234_L1_R2.fastq.gz,Mint
CoPA_20235_L1,mint/CoPA_20235_L1_R1.fastq.gz,mint/CoPA_20235_L1_R2.fastq.gz,Mint
CoPA_20236_L1,mint/CoPA_20236_L1_R1.fastq.gz,mint/CoPA_20236_L1_R2.fastq.gz,Mint
CoPA_20237_L1,mint/CoPA_20237_L1_R1.fastq.gz,mint/CoPA_20237_L1_R2.fastq.gz,Mint
CoPA_20238_L1,mint/CoPA_20238_L1_R1.fastq.gz,mint/CoPA_20238_L1_R2.fastq.gz,Mint
CoPA_20239_L1,mint/CoPA_20239_L1_R1.fastq.gz,mint/CoPA_20239_L1_R2.fastq.gz,Mint
CoPA_20240_L1,mint/CoPA_20240_L1_R1.fastq.gz,mint/CoPA_20240_L1_R2.fastq.gz,Mint
CoPA_20241_L1,mint/CoPA_20241_L1_R1.fastq.gz,mint/CoPA_20241_L1_R2.fastq.gz,Mint
CoPA_20242_L1,mint/CoPA_20242_L1_R1.fastq.gz,mint/CoPA_20242_L1_R2.fastq.gz,Mint
CoPA_20243_L1,mint/CoPA_20243_L1_R1.fastq.gz,mint/CoPA_20243_L1_R2.fastq.gz,Mint
CoPA_20244_L1,mint/CoPA_20244_L1_R1.fastq.gz,mint/CoPA_20244_L1_R2.fastq.gz,Mint
CoPA_20245_L1,mint/CoPA_20245_L1_R1.fastq.gz,mint/CoPA_20245_L1_R2.fastq.gz,Mint
CoPA_20246_L1,mint/CoPA_20246_L1_R1.fastq.gz,mint/CoPA_20246_L1_R2.fastq.gz,Mint
CoPA_20247_L1,mint/CoPA_20247_L1_R1.fastq.gz,mint/CoPA_20247_L1_R2.fastq.gz,Mint
CoPA_20248_L1,mint/CoPA_20248_L1_R1.fastq.gz,mint/CoPA_20248_L1_R2.fastq.gz,Mint
CoPA_20249_L1,mint/CoPA_20249_L1_R1.fastq.gz,mint/CoPA_20249_L1_R2.fastq.gz,Mint
CoPA_20250_L1,mint/CoPA_20250_L1_R1.fastq.gz,mint/CoPA_20250_L1_R2.fastq.gz,Mint
CoPA_20251_L1,mint/CoPA_20251_L1_R1.fastq.gz,mint/CoPA_20251_L1_R2.fastq.gz,Mint
CoPA_20252_L1,mint/CoPA_20252_L1_R1.fastq.gz,mint/CoPA_20252_L1_R2.fastq.gz,Mint
CoPA_20253_L1,mint/CoPA_20253_L1_R1.fastq.gz,mint/CoPA_20253_L1_R2.fastq.gz,Mint
CoPA_20254_L1,mint/CoPA_20254_L1_R1.fastq.gz,mint/CoPA_20254_L1_R2.fastq.gz,Mint
CoPA_20255_L1,mint/CoPA_20255_L1_R1.fastq.gz,mint/CoPA_20255_L1_R2.fastq.gz,Mint
CoPA_20256_L1,mint/CoPA_20256_L1_R1.fastq.gz,mint/CoPA_20256_L1_R2.fastq.gz,Mint
CoPA_20257_L1,mint/CoPA_20257_L1_R1.fastq.gz,mint/CoPA_20257_L1_R2.fastq.gz,Mint
CoPA_20258_L1,mint/CoPA_20258_L1_R1.fastq.gz,mint/CoPA_20258_L1_R2.fastq.gz,Mint
CoPA_20259_L1,mint/CoPA_20259_L1_R1.fastq.gz,mint/CoPA_20259_L1_R2.fastq.gz,Mint
CoPA_20260_L1,mint/CoPA_20260_L1_R1.fastq.gz,mint/CoPA_20260_L1_R2.fastq.gz,Mint
CoPA_20261_L1,mint/CoPA_20261_L1_R1.fastq.gz,mint/CoPA_20261_L1_R2.fastq.gz,Mint
CoPA_20262_L1,mint/CoPA_20262_L1_R1.fastq.gz,mint/CoPA_20262_L1_R2.fastq.gz,Mint
CoPA_20263_L1,mint/CoPA_20263_L1_R1.fastq.gz,mint/CoPA_20263_L1_R2.fastq.gz,Mint
CoPA_20264_L1,mint/CoPA_20264_L1_R1.fastq.gz,mint/CoPA_20264_L1_R2.fastq.gz,Mint
CoPA_20265_L1,mint/CoPA_20265_L1_R1.fastq.gz,mint/CoPA_20265_L1_R2.fastq.gz,Mint
CoPA_20266_L1,mint/CoPA_20266_L1_R1.fastq.gz,mint/CoPA_20266_L1_R2.fastq.gz,Mint
CoPA_20267_L1,mint/CoPA_20267_L1_R1.fastq.gz,mint/CoPA_20267_L1_R2.fastq.gz,Mint
CoPA_20268_L1,mint/CoPA_20268_L1_R1.fastq.gz,mint/CoPA_20268_L1_R2.fastq.gz,Mint
CoPA_20269_L1,mint/CoPA_20269_L1_R1.fastq.gz,mint/CoPA_20269_L1_R2.fastq.gz,Mint
CoPA_20270_L1,mint/CoPA_20270_L1_R1.fastq.gz,mint/CoPA_20270_L1_R2.fastq.gz,Mint
CoPA_20271_L1,mint/CoPA_20271_L1_R1.fastq.gz,mint/CoPA_20271_L1_R2.fastq.gz,Mint
CoPA_20272_L1,mint/CoPA_20272_L1_R1.fastq.gz,mint/CoPA_20272_L1_R2.fastq.gz,Mint
CoPA_20273_L1,mint/CoPA_20273_L1_R1.fastq.gz,mint/CoPA_20273_L1_R2.fastq.gz,Mint
CoPA_20274_L1,mint/CoPA_20274_L1_R1.fastq.gz,mint/CoPA_20274_L1_R2.fastq.gz,Mint
CoPA_20275_L1,mint/CoPA_20275_L1_R1.fastq.gz,mint/CoPA_20275_L1_R2.fastq.gz,Mint
CoPA_20276_L1,mint/CoPA_20276_L1_R1.fastq.gz,mint/CoPA_20276_L1_R2.fastq.gz,Mint
CoPA_20233_L2,mint/CoPA_20233_L2_R1.fastq.gz,mint/CoPA_20233_L2_R2.fastq.gz,Mint
CoPA_20234_L2,mint/CoPA_20234_L2_R1.fastq.gz,mint/CoPA_20234_L2_R2.fastq.gz,Mint
CoPA_20235_L2,mint/CoPA_20235_L2_R1.fastq.gz,mint/CoPA_20235_L2_R2.fastq.gz,Mint
CoPA_20236_L2,mint/CoPA_20236_L2_R1.fastq.gz,mint/CoPA_20236_L2_R2.fastq.gz,Mint
CoPA_20237_L2,mint/CoPA_20237_L2_R1.fastq.gz,mint/CoPA_20237_L2_R2.fastq.gz,Mint
CoPA_20238_L2,mint/CoPA_20238_L2_R1.fastq.gz,mint/CoPA_20238_L2_R2.fastq.gz,Mint
CoPA_20239_L2,mint/CoPA_20239_L2_R1.fastq.gz,mint/CoPA_20239_L2_R2.fastq.gz,Mint
CoPA_20240_L2,mint/CoPA_20240_L2_R1.fastq.gz,mint/CoPA_20240_L2_R2.fastq.gz,Mint
CoPA_20241_L2,mint/CoPA_20241_L2_R1.fastq.gz,mint/CoPA_20241_L2_R2.fastq.gz,Mint
CoPA_20242_L2,mint/CoPA_20242_L2_R1.fastq.gz,mint/CoPA_20242_L2_R2.fastq.gz,Mint
CoPA_20243_L2,mint/CoPA_20243_L2_R1.fastq.gz,mint/CoPA_20243_L2_R2.fastq.gz,Mint
CoPA_20244_L2,mint/CoPA_20244_L2_R1.fastq.gz,mint/CoPA_20244_L2_R2.fastq.gz,Mint
CoPA_20245_L2,mint/CoPA_20245_L2_R1.fastq.gz,mint/CoPA_20245_L2_R2.fastq.gz,Mint
CoPA_20246_L2,mint/CoPA_20246_L2_R1.fastq.gz,mint/CoPA_20246_L2_R2.fastq.gz,Mint
CoPA_20247_L2,mint/CoPA_20247_L2_R1.fastq.gz,mint/CoPA_20247_L2_R2.fastq.gz,Mint
CoPA_20248_L2,mint/CoPA_20248_L2_R1.fastq.gz,mint/CoPA_20248_L2_R2.fastq.gz,Mint
CoPA_20249_L2,mint/CoPA_20249_L2_R1.fastq.gz,mint/CoPA_20249_L2_R2.fastq.gz,Mint
CoPA_20250_L2,mint/CoPA_20250_L2_R1.fastq.gz,mint/CoPA_20250_L2_R2.fastq.gz,Mint
CoPA_20251_L2,mint/CoPA_20251_L2_R1.fastq.gz,mint/CoPA_20251_L2_R2.fastq.gz,Mint
CoPA_20252_L2,mint/CoPA_20252_L2_R1.fastq.gz,mint/CoPA_20252_L2_R2.fastq.gz,Mint
CoPA_20253_L2,mint/CoPA_20253_L2_R1.fastq.gz,mint/CoPA_20253_L2_R2.fastq.gz,Mint
CoPA_20254_L2,mint/CoPA_20254_L2_R1.fastq.gz,mint/CoPA_20254_L2_R2.fastq.gz,Mint
CoPA_20255_L2,mint/CoPA_20255_L2_R1.fastq.gz,mint/CoPA_20255_L2_R2.fastq.gz,Mint
CoPA_20256_L2,mint/CoPA_20256_L2_R1.fastq.gz,mint/CoPA_20256_L2_R2.fastq.gz,Mint
CoPA_20257_L2,mint/CoPA_20257_L2_R1.fastq.gz,mint/CoPA_20257_L2_R2.fastq.gz,Mint
CoPA_20258_L2,mint/CoPA_20258_L2_R1.fastq.gz,mint/CoPA_20258_L2_R2.fastq.gz,Mint
CoPA_20259_L2,mint/CoPA_20259_L2_R1.fastq.gz,mint/CoPA_20259_L2_R2.fastq.gz,Mint
CoPA_20260_L2,mint/CoPA_20260_L2_R1.fastq.gz,mint/CoPA_20260_L2_R2.fastq.gz,Mint
CoPA_20261_L2,mint/CoPA_20261_L2_R1.fastq.gz,mint/CoPA_20261_L2_R2.fastq.gz,Mint
CoPA_20262_L2,mint/CoPA_20262_L2_R1.fastq.gz,mint/CoPA_20262_L2_R2.fastq.gz,Mint
CoPA_20263_L2,mint/CoPA_20263_L2_R1.fastq.gz,mint/CoPA_20263_L2_R2.fastq.gz,Mint
CoPA_20264_L2,mint/CoPA_20264_L2_R1.fastq.gz,mint/CoPA_20264_L2_R2.fastq.gz,Mint
CoPA_20265_L2,mint/CoPA_20265_L2_R1.fastq.gz,mint/CoPA_20265_L2_R2.fastq.gz,Mint
CoPA_20266_L2,mint/CoPA_20266_L2_R1.fastq.gz,mint/CoPA_20266_L2_R2.fastq.gz,Mint
CoPA_20267_L2,mint/CoPA_20267_L2_R1.fastq.gz,mint/CoPA_20267_L2_R2.fastq.gz,Mint
CoPA_20268_L2,mint/CoPA_20268_L2_R1.fastq.gz,mint/CoPA_20268_L2_R2.fastq.gz,Mint
CoPA_20269_L2,mint/CoPA_20269_L2_R1.fastq.gz,mint/CoPA_20269_L2_R2.fastq.gz,Mint
CoPA_20270_L2,mint/CoPA_20270_L2_R1.fastq.gz,mint/CoPA_20270_L2_R2.fastq.gz,Mint
CoPA_20271_L2,mint/CoPA_20271_L2_R1.fastq.gz,mint/CoPA_20271_L2_R2.fastq.gz,Mint
CoPA_20272_L2,mint/CoPA_20272_L2_R1.fastq.gz,mint/CoPA_20272_L2_R2.fastq.gz,Mint
CoPA_20273_L2,mint/CoPA_20273_L2_R1.fastq.gz,mint/CoPA_20273_L2_R2.fastq.gz,Mint
CoPA_20274_L2,mint/CoPA_20274_L2_R1.fastq.gz,mint/CoPA_20274_L2_R2.fastq.gz,Mint
CoPA_20275_L2,mint/CoPA_20275_L2_R1.fastq.gz,mint/CoPA_20275_L2_R2.fastq.gz,Mint
CoPA_20276_L2,mint/CoPA_20276_L2_R1.fastq.gz,mint/CoPA_20276_L2_R2.fastq.gz,Mint
CoPA_20233_L3,mint/CoPA_20233_L3_R1.fastq.gz,mint/CoPA_20233_L3_R2.fastq.gz,Mint
CoPA_20234_L3,mint/CoPA_20234_L3_R1.fastq.gz,mint/CoPA_20234_L3_R2.fastq.gz,Mint
CoPA_20235_L3,mint/CoPA_20235_L3_R1.fastq.gz,mint/CoPA_20235_L3_R2.fastq.gz,Mint
CoPA_20236_L3,mint/CoPA_20236_L3_R1.fastq.gz,mint/CoPA_20236_L3_R2.fastq.gz,Mint
CoPA_20237_L3,mint/CoPA_20237_L3_R1.fastq.gz,mint/CoPA_20237_L3_R2.fastq.gz,Mint
CoPA_20238_L3,mint/CoPA_20238_L3_R1.fastq.gz,mint/CoPA_20238_L3_R2.fastq.gz,Mint
CoPA_20239_L3,mint/CoPA_20239_L3_R1.fastq.gz,mint/CoPA_20239_L3_R2.fastq.gz,Mint
CoPA_20240_L3,mint/CoPA_20240_L3_R1.fastq.gz,mint/CoPA_20240_L3_R2.fastq.gz,Mint
CoPA_20241_L3,mint/CoPA_20241_L3_R1.fastq.gz,mint/CoPA_20241_L3_R2.fastq.gz,Mint
CoPA_20242_L3,mint/CoPA_20242_L3_R1.fastq.gz,mint/CoPA_20242_L3_R2.fastq.gz,Mint
CoPA_20243_L3,mint/CoPA_20243_L3_R1.fastq.gz,mint/CoPA_20243_L3_R2.fastq.gz,Mint
CoPA_20244_L3,mint/CoPA_20244_L3_R1.fastq.gz,mint/CoPA_20244_L3_R2.fastq.gz,Mint
CoPA_20245_L3,mint/CoPA_20245_L3_R1.fastq.gz,mint/CoPA_20245_L3_R2.fastq.gz,Mint
CoPA_20246_L3,mint/CoPA_20246_L3_R1.fastq.gz,mint/CoPA_20246_L3_R2.fastq.gz,Mint
CoPA_20247_L3,mint/CoPA_20247_L3_R1.fastq.gz,mint/CoPA_20247_L3_R2.fastq.gz,Mint
CoPA_20248_L3,mint/CoPA_20248_L3_R1.fastq.gz,mint/CoPA_20248_L3_R2.fastq.gz,Mint
CoPA_20249_L3,mint/CoPA_20249_L3_R1.fastq.gz,mint/CoPA_20249_L3_R2.fastq.gz,Mint
CoPA_20250_L3,mint/CoPA_20250_L3_R1.fastq.gz,mint/CoPA_20250_L3_R2.fastq.gz,Mint
CoPA_20251_L3,mint/CoPA_20251_L3_R1.fastq.gz,mint/CoPA_20251_L3_R2.fastq.gz,Mint
CoPA_20252_L3,mint/CoPA_20252_L3_R1.fastq.gz,mint/CoPA_20252_L3_R2.fastq.gz,Mint
CoPA_20253_L3,mint/CoPA_20253_L3_R1.fastq.gz,mint/CoPA_20253_L3_R2.fastq.gz,Mint
CoPA_20254_L3,mint/CoPA_20254_L3_R1.fastq.gz,mint/CoPA_20254_L3_R2.fastq.gz,Mint
CoPA_20255_L3,mint/CoPA_20255_L3_R1.fastq.gz,mint/CoPA_20255_L3_R2.fastq.gz,Mint
CoPA_20256_L3,mint/CoPA_20256_L3_R1.fastq.gz,mint/CoPA_20256_L3_R2.fastq.gz,Mint
CoPA_20257_L3,mint/CoPA_20257_L3_R1.fastq.gz,mint/CoPA_20257_L3_R2.fastq.gz,Mint
CoPA_20258_L3,mint/CoPA_20258_L3_R1.fastq.gz,mint/CoPA_20258_L3_R2.fastq.gz,Mint
CoPA_20259_L3,mint/CoPA_20259_L3_R1.fastq.gz,mint/CoPA_20259_L3_R2.fastq.gz,Mint
CoPA_20260_L3,mint/CoPA_20260_L3_R1.fastq.gz,mint/CoPA_20260_L3_R2.fastq.gz,Mint
CoPA_20261_L3,mint/CoPA_20261_L3_R1.fastq.gz,mint/CoPA_20261_L3_R2.fastq.gz,Mint
CoPA_20262_L3,mint/CoPA_20262_L3_R1.fastq.gz,mint/CoPA_20262_L3_R2.fastq.gz,Mint
CoPA_20263_L3,mint/CoPA_20263_L3_R1.fastq.gz,mint/CoPA_20263_L3_R2.fastq.gz,Mint
CoPA_20264_L3,mint/CoPA_20264_L3_R1.fastq.gz,mint/CoPA_20264_L3_R2.fastq.gz,Mint
CoPA_20265_L3,mint/CoPA_20265_L3_R1.fastq.gz,mint/CoPA_20265_L3_R2.fastq.gz,Mint
CoPA_20266_L3,mint/CoPA_20266_L3_R1.fastq.gz,mint/CoPA_20266_L3_R2.fastq.gz,Mint
CoPA_20267_L3,mint/CoPA_20267_L3_R1.fastq.gz,mint/CoPA_20267_L3_R2.fastq.gz,Mint
CoPA_20268_L3,mint/CoPA_20268_L3_R1.fastq.gz,mint/CoPA_20268_L3_R2.fastq.gz,Mint
CoPA_20269_L3,mint/CoPA_20269_L3_R1.fastq.gz,mint/CoPA_20269_L3_R2.fastq.gz,Mint
CoPA_20270_L3,mint/CoPA_20270_L3_R1.fastq.gz,mint/CoPA_20270_L3_R2.fastq.gz,Mint
CoPA_20271_L3,mint/CoPA_20271_L3_R1.fastq.gz,mint/CoPA_20271_L3_R2.fastq.gz,Mint
CoPA_20272_L3,mint/CoPA_20272_L3_R1.fastq.gz,mint/CoPA_20272_L3_R2.fastq.gz,Mint
CoPA_20273_L3,mint/CoPA_20273_L3_R1.fastq.gz,mint/CoPA_20273_L3_R2.fastq.gz,Mint
CoPA_20274_L3,mint/CoPA_20274_L3_R1.fastq.gz,mint/CoPA_20274_L3_R2.fastq.gz,Mint
CoPA_20275_L3,mint/CoPA_20275_L3_R1.fastq.gz,mint/CoPA_20275_L3_R2.fastq.gz,Mint
CoPA_20276_L3,mint/CoPA_20276_L3_R1.fastq.gz,mint/CoPA_20276_L3_R2.fastq.gz,Mint
CoPA_20233_L4,mint/CoPA_20233_L4_R1.fastq.gz,mint/CoPA_20233_L4_R2.fastq.gz,Mint
CoPA_20234_L4,mint/CoPA_20234_L4_R1.fastq.gz,mint/CoPA_20234_L4_R2.fastq.gz,Mint
CoPA_20235_L4,mint/CoPA_20235_L4_R1.fastq.gz,mint/CoPA_20235_L4_R2.fastq.gz,Mint
CoPA_20236_L4,mint/CoPA_20236_L4_R1.fastq.gz,mint/CoPA_20236_L4_R2.fastq.gz,Mint
CoPA_20237_L4,mint/CoPA_20237_L4_R1.fastq.gz,mint/CoPA_20237_L4_R2.fastq.gz,Mint
CoPA_20238_L4,mint/CoPA_20238_L4_R1.fastq.gz,mint/CoPA_20238_L4_R2.fastq.gz,Mint
CoPA_20239_L4,mint/CoPA_20239_L4_R1.fastq.gz,mint/CoPA_20239_L4_R2.fastq.gz,Mint
CoPA_20240_L4,mint/CoPA_20240_L4_R1.fastq.gz,mint/CoPA_20240_L4_R2.fastq.gz,Mint
CoPA_20241_L4,mint/CoPA_20241_L4_R1.fastq.gz,mint/CoPA_20241_L4_R2.fastq.gz,Mint
CoPA_20242_L4,mint/CoPA_20242_L4_R1.fastq.gz,mint/CoPA_20242_L4_R2.fastq.gz,Mint
CoPA_20243_L4,mint/CoPA_20243_L4_R1.fastq.gz,mint/CoPA_20243_L4_R2.fastq.gz,Mint
CoPA_20244_L4,mint/CoPA_20244_L4_R1.fastq.gz,mint/CoPA_20244_L4_R2.fastq.gz,Mint
CoPA_20245_L4,mint/CoPA_20245_L4_R1.fastq.gz,mint/CoPA_20245_L4_R2.fastq.gz,Mint
CoPA_20246_L4,mint/CoPA_20246_L4_R1.fastq.gz,mint/CoPA_20246_L4_R2.fastq.gz,Mint
CoPA_20247_L4,mint/CoPA_20247_L4_R1.fastq.gz,mint/CoPA_20247_L4_R2.fastq.gz,Mint
CoPA_20248_L4,mint/CoPA_20248_L4_R1.fastq.gz,mint/CoPA_20248_L4_R2.fastq.gz,Mint
CoPA_20249_L4,mint/CoPA_20249_L4_R1.fastq.gz,mint/CoPA_20249_L4_R2.fastq.gz,Mint
CoPA_20250_L4,mint/CoPA_20250_L4_R1.fastq.gz,mint/CoPA_20250_L4_R2.fastq.gz,Mint
CoPA_20251_L4,mint/CoPA_20251_L4_R1.fastq.gz,mint/CoPA_20251_L4_R2.fastq.gz,Mint
CoPA_20252_L4,mint/CoPA_20252_L4_R1.fastq.gz,mint/CoPA_20252_L4_R2.fastq.gz,Mint
CoPA_20253_L4,mint/CoPA_20253_L4_R1.fastq.gz,mint/CoPA_20253_L4_R2.fastq.gz,Mint
CoPA_20254_L4,mint/CoPA_20254_L4_R1.fastq.gz,mint/CoPA_20254_L4_R2.fastq.gz,Mint
CoPA_20255_L4,mint/CoPA_20255_L4_R1.fastq.gz,mint/CoPA_20255_L4_R2.fastq.gz,Mint
CoPA_20256_L4,mint/CoPA_20256_L4_R1.fastq.gz,mint/CoPA_20256_L4_R2.fastq.gz,Mint
